nWord_title,nStanza,nLine,nWord,nSyll,rate_shortS,mean_nLine_lg,med_nLine_lg,q1_nLine_lg,q3_nLine_lg,min_nLine_lg,max_nLine_lg,range_nLine_lg,MADmean_nLine_lg,MADmed_nLine_lg,std_nLine_lg,rstd_nLine_lg,mean_nWord_lg,med_nWord_lg,q1_nWord_lg,q3_nWord_lg,min_nWord_lg,max_nWord_lg,range_nWord_lg,MADmean_nWord_lg,MADmed_nWord_lg,std_nWord_lg,rstd_nWord_lg,mean_nSyll_lg,med_nSyll_lg,q1_nSyll_lg,q3_nSyll_lg,min_nSyll_lg,max_nSyll_lg,range_nSyll_lg,MADmean_nSyll_lg,MADmed_nSyll_lg,std_nSyll_lg,rstd_nSyll_lg,mean_nShortS_lg,med_nShortS_lg,q1_nShortS_lg,q3_nShortS_lg,min_nShortS_lg,max_nShortS_lg,range_nShortS_lg,MADmean_nShortS_lg,MADmed_nShortS_lg,std_nShortS_lg,rstd_nShortS_lg,mean_nLongS_lg,med_nLongS_lg,q1_nLongS_lg,q3_nLongS_lg,min_nLongS_lg,max_nLongS_lg,range_nLongS_lg,MADmean_nLongS_lg,MADmed_nLongS_lg,std_nLongS_lg,rstd_nLongS_lg,rhyme_abcb,rhyme_aba,rhyme_abcdb,rhyme_abca,rhyme_abb,rhyme_aaaa,mean_nWord_l,med_nWord_l,q1_nWord_l,q3_nWord_l,min_nWord_l,max_nWord_l,range_nWord_l,MADmean_nWord_l,MADmed_nWord_l,std_nWord_l,rstd_nWord_l,mean_nSyll_l,med_nSyll_l,q1_nSyll_l,q3_nSyll_l,min_nSyll_l,max_nSyll_l,range_nSyll_l,MADmean_nSyll_l,MADmed_nSyll_l,std_nSyll_l,rstd_nSyll_l,mean_nShortS_l,med_nShortS_l,q1_nShortS_l,q3_nShortS_l,min_nShortS_l,max_nShortS_l,range_nShortS_l,MADmean_nShortS_l,MADmed_nShortS_l,std_nShortS_l,rstd_nShortS_l,mean_nLongS_l,med_nLongS_l,q1_nLongS_l,q3_nLongS_l,min_nLongS_l,max_nLongS_l,range_nLongS_l,MADmean_nLongS_l,MADmed_nLongS_l,std_nLongS_l,rstd_nLongS_l,PROPN,NOUN,ADJ,NUM,PRON,VERB,ADV,CONJ,SCONJ,DET,ADP,INTJ,PART,rate_PROPN_NOUN,rate_ADJ,rate_NOUNs,rate_VERB,rate_ADV,rate_phontypeLow,rate_phontypeHigh,rate_phontypeMixed,mean_lenWord,med_lenWord,q1_lenWord,q3_lenWord,min_lenWord,max_lenWord,range_lenWord,MADmean_lenWord,MADmed_lenWord,std_lenWord,rstd_lenWord,sum_lenWord,rate_consonant,rate_fFV,rate_FFV,rate_bFV,rate_BFV,PUNCT,nRhymepair,nAll,rate_clearAll,mean_lenAll,med_lenAll,q1_lenAll,q3_lenAll,min_lenAll,max_lenAll,range_lenAll,MADmean_lenAll,MADmed_lenAll,std_lenAll,rstd_lenAll,class_label
3,1,22,123,220,0.414,22.0,22.0,22.0,22.0,22,22,0,0.0,0.0,0.0,0.0,123.0,123.0,123.0,123.0,123.0,123.0,0.0,0.0,0.0,0.0,0.0,220.0,220.0,220.0,220.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,91.0,91.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,129.0,129.0,129.0,129.0,129.0,129.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.591,5.0,5.0,6.0,4.0,8.0,4.0,0.917,1.0,1.098,0.196,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,4.136,4.0,3.0,5.0,2.0,8.0,6.0,1.174,1.0,1.521,0.368,5.864,6.0,5.0,7.0,2.0,8.0,6.0,1.174,1.0,1.521,0.259,2,26,15,1,10,31,20,7,1,8,1,1,0,0.228,0.122,0.439,0.252,0.163,0.333,0.512,0.138,4.748,5.0,3.0,6.0,1.0,14.0,13.0,1.689,1.0,2.205,0.464,584.0,0.623,0.158,0.051,0.134,0.034,41.0,14,7,0.286,3.0,3.0,2.5,3.0,2.0,5.0,3.0,0.571,0.0,1.0,0.333,1
3,4,16,77,144,0.375,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,19.25,19.0,18.75,19.5,18.0,21.0,3.0,0.875,0.5,1.258,0.065,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,13.5,14.0,13.5,14.0,12.0,14.0,2.0,0.75,0.0,1.0,0.074,22.5,22.0,22.0,22.5,22.0,24.0,2.0,0.75,0.0,1.0,0.044,0,0,0,0,0,0,4.812,5.0,3.75,6.0,2.0,7.0,5.0,1.234,1.0,1.471,0.306,9.0,10.0,8.75,10.25,5.0,11.0,6.0,2.0,0.5,2.422,0.269,3.375,4.0,3.0,4.0,1.0,5.0,4.0,0.953,1.0,1.204,0.357,5.625,6.0,5.5,6.0,2.0,8.0,6.0,1.312,0.0,1.821,0.324,1,17,14,0,12,14,5,3,2,7,1,1,0,0.234,0.182,0.571,0.182,0.065,0.39,0.429,0.156,5.0,5.0,3.0,6.0,1.0,10.0,9.0,1.766,1.0,2.212,0.442,385.0,0.626,0.179,0.018,0.119,0.057,24.0,8,8,0.375,2.75,3.0,2.0,3.0,2.0,4.0,2.0,0.562,0.5,0.707,0.257,1
3,2,24,115,205,0.429,12.0,12.0,12.0,12.0,12,12,0,0.0,0.0,0.0,0.0,57.5,57.5,56.75,58.25,56.0,59.0,3.0,1.5,1.5,2.121,0.037,102.5,102.5,102.25,102.75,102.0,103.0,1.0,0.5,0.5,0.707,0.007,44.0,44.0,42.5,45.5,41.0,47.0,6.0,3.0,3.0,4.243,0.096,58.5,58.5,57.25,59.75,56.0,61.0,5.0,2.5,2.5,3.536,0.06,0,0,0,0,0,0,4.792,5.0,4.0,5.0,3.0,7.0,4.0,0.743,1.0,0.932,0.194,8.542,9.0,8.0,9.0,8.0,9.0,1.0,0.497,0.0,0.509,0.06,3.667,3.0,2.0,5.0,2.0,6.0,4.0,1.472,1.0,1.606,0.438,4.875,5.0,4.0,6.0,2.0,7.0,5.0,1.219,1.0,1.393,0.286,0,30,9,0,15,23,11,9,2,13,2,1,0,0.261,0.078,0.47,0.2,0.096,0.383,0.417,0.183,4.513,4.0,2.0,6.0,1.0,11.0,10.0,2.126,2.0,2.556,0.566,519.0,0.605,0.16,0.058,0.114,0.064,31.0,8,7,0.429,2.714,3.0,2.0,3.0,2.0,4.0,2.0,0.612,1.0,0.756,0.279,1
3,2,14,70,122,0.361,7.0,7.0,7.0,7.0,7,7,0,0.0,0.0,0.0,0.0,35.0,35.0,34.0,36.0,33.0,37.0,4.0,2.0,2.0,2.828,0.081,61.0,61.0,61.0,61.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,21.5,22.5,21.0,23.0,2.0,1.0,1.0,1.414,0.064,39.0,39.0,38.5,39.5,38.0,40.0,2.0,1.0,1.0,1.414,0.036,0,0,0,0,0,0,5.0,5.0,4.0,6.0,3.0,7.0,4.0,0.857,1.0,1.109,0.222,8.714,9.0,8.25,9.0,8.0,9.0,1.0,0.408,0.0,0.469,0.054,3.143,2.5,2.0,4.0,2.0,5.0,3.0,1.163,0.5,1.292,0.411,5.571,6.0,5.0,6.0,4.0,7.0,3.0,0.918,1.0,1.089,0.196,3,10,3,1,8,17,13,4,0,3,1,7,0,0.186,0.043,0.357,0.243,0.186,0.4,0.457,0.143,4.529,4.0,3.0,6.0,1.0,10.0,9.0,2.016,2.0,2.276,0.503,317.0,0.615,0.142,0.06,0.117,0.066,27.0,6,4,0.75,2.25,2.0,2.0,2.25,2.0,3.0,1.0,0.375,0.0,0.5,0.222,1
3,1,27,144,295,0.407,27.0,27.0,27.0,27.0,27,27,0,0.0,0.0,0.0,0.0,144.0,144.0,144.0,144.0,144.0,144.0,0.0,0.0,0.0,0.0,0.0,295.0,295.0,295.0,295.0,295.0,295.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,175.0,175.0,175.0,175.0,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5.333,5.0,5.0,6.0,3.0,7.0,4.0,0.889,1.0,1.109,0.208,10.926,11.0,11.0,11.0,10.0,12.0,2.0,0.343,0.0,0.55,0.05,4.444,4.0,3.0,5.5,2.0,7.0,5.0,1.267,1.0,1.502,0.338,6.481,7.0,5.0,8.0,3.0,9.0,6.0,1.355,1.0,1.626,0.251,4,38,22,3,17,23,11,7,1,9,2,7,0,0.292,0.153,0.583,0.16,0.076,0.424,0.389,0.181,5.097,5.0,3.0,7.0,1.0,15.0,14.0,2.151,2.0,2.792,0.548,734.0,0.598,0.15,0.045,0.121,0.086,58.0,13,7,0.714,2.429,2.0,2.0,3.0,2.0,3.0,1.0,0.49,0.0,0.535,0.22,1
3,3,52,133,260,0.469,17.333,10.0,9.5,21.5,9,33,24,10.444,1.0,13.577,0.783,44.333,24.0,22.5,56.0,21.0,88.0,67.0,29.111,3.0,37.846,0.854,86.667,50.0,47.5,107.5,45.0,165.0,120.0,52.222,5.0,67.885,0.783,40.667,24.0,21.5,51.5,19.0,79.0,60.0,25.556,5.0,33.292,0.819,46.0,26.0,26.0,56.0,26.0,86.0,60.0,26.667,0.0,34.641,0.753,0,0,0,0,0,0,2.558,2.0,2.0,3.0,2.0,5.0,3.0,0.579,0.0,0.669,0.262,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.392,2.0,2.0,3.0,1.0,4.0,3.0,0.712,1.0,0.85,0.355,2.654,3.0,2.0,3.0,1.0,5.0,4.0,0.734,1.0,0.905,0.341,1,26,24,0,8,42,9,6,1,12,2,2,0,0.203,0.18,0.444,0.316,0.068,0.474,0.429,0.083,4.789,5.0,3.0,7.0,1.0,10.0,9.0,2.048,2.0,2.443,0.51,637.0,0.592,0.162,0.046,0.141,0.06,49.0,15,10,0.4,3.2,3.0,2.0,3.75,2.0,6.0,4.0,1.08,1.0,1.398,0.437,1
3,7,21,91,182,0.495,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,13.0,13.0,12.0,14.5,10.0,15.0,5.0,1.429,1.0,1.826,0.14,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,12.857,13.0,12.0,13.5,10.0,16.0,6.0,1.306,1.0,1.864,0.145,13.143,13.0,12.5,14.0,10.0,16.0,6.0,1.306,1.0,1.864,0.142,0,7,0,0,0,0,4.333,4.0,4.0,5.0,3.0,6.0,3.0,0.698,1.0,0.856,0.198,8.667,9.0,8.0,9.0,8.0,9.0,1.0,0.444,0.0,0.483,0.056,4.286,5.0,4.0,5.0,1.0,6.0,5.0,0.939,1.0,1.189,0.277,4.381,4.0,4.0,5.0,3.0,7.0,4.0,0.948,1.0,1.161,0.265,0,22,8,0,15,16,10,2,1,14,0,0,3,0.242,0.088,0.495,0.176,0.11,0.473,0.385,0.132,4.846,5.0,2.0,7.0,1.0,12.0,11.0,2.098,2.0,2.556,0.527,441.0,0.587,0.15,0.041,0.168,0.054,25.0,7,8,0.875,2.25,2.0,2.0,2.25,2.0,3.0,1.0,0.375,0.0,0.463,0.206,1
3,3,12,40,84,0.464,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,13.333,13.0,11.0,15.5,9.0,18.0,9.0,3.111,4.0,4.509,0.338,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,11.5,15.0,9.0,16.0,7.0,2.667,2.0,3.606,0.277,15.0,14.0,13.0,16.5,12.0,19.0,7.0,2.667,2.0,3.606,0.24,0,0,0,0,0,0,3.333,3.0,2.0,4.25,1.0,6.0,5.0,1.389,1.0,1.67,0.501,7.0,8.0,6.75,8.25,3.0,9.0,6.0,2.0,0.5,2.449,0.35,3.25,3.5,2.0,4.0,2.0,5.0,3.0,1.083,1.5,1.215,0.374,3.75,4.0,2.5,5.0,1.0,7.0,6.0,1.5,1.0,1.96,0.523,0,13,5,0,5,8,2,0,1,4,1,1,0,0.325,0.125,0.575,0.2,0.05,0.55,0.3,0.15,5.1,5.0,3.0,6.25,1.0,12.0,11.0,2.06,2.0,2.668,0.523,204.0,0.588,0.132,0.034,0.162,0.083,17.0,6,3,0.333,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1
3,5,26,117,223,0.484,5.2,5.0,5.0,5.0,5,6,1,0.32,0.0,0.447,0.086,23.4,23.0,22.0,25.0,21.0,26.0,5.0,1.68,2.0,2.074,0.089,44.6,43.0,43.0,44.0,42.0,51.0,9.0,2.56,1.0,3.647,0.082,21.6,21.0,19.0,22.0,19.0,27.0,8.0,2.32,2.0,3.286,0.152,23.0,24.0,21.0,24.0,21.0,25.0,4.0,1.6,1.0,1.871,0.081,0,0,0,0,0,0,4.5,4.0,4.0,5.0,3.0,7.0,4.0,0.769,0.0,0.949,0.211,8.577,9.0,8.0,9.0,7.0,10.0,3.0,0.565,0.0,0.643,0.075,4.154,4.0,3.25,5.0,2.0,6.0,4.0,0.793,1.0,0.967,0.233,4.423,4.0,4.0,5.0,2.0,6.0,4.0,0.905,1.0,1.102,0.249,1,35,17,0,6,21,10,7,0,18,1,0,1,0.308,0.145,0.504,0.179,0.085,0.436,0.47,0.06,4.752,5.0,2.0,7.0,1.0,10.0,9.0,2.25,2.0,2.613,0.55,556.0,0.599,0.155,0.065,0.138,0.043,30.0,8,5,0.8,2.4,2.0,2.0,2.0,2.0,4.0,2.0,0.64,0.0,0.894,0.373,1
3,4,16,68,124,0.484,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,17.0,16.5,16.0,17.5,16.0,19.0,3.0,1.0,0.5,1.414,0.083,31.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,15.0,14.5,13.5,16.0,12.0,19.0,7.0,2.0,1.5,2.944,0.196,16.0,16.5,15.0,17.5,12.0,19.0,7.0,2.0,1.5,2.944,0.184,0,0,0,0,0,0,4.25,4.0,4.0,5.0,2.0,6.0,4.0,0.719,0.0,1.0,0.235,7.75,8.0,7.75,8.0,7.0,8.0,1.0,0.375,0.0,0.447,0.058,3.75,4.0,3.0,4.25,2.0,6.0,4.0,1.031,1.0,1.291,0.344,4.0,4.0,3.0,5.0,2.0,6.0,4.0,1.125,1.0,1.414,0.354,5,8,4,0,12,17,8,3,3,2,3,0,3,0.191,0.059,0.426,0.25,0.118,0.235,0.471,0.279,4.441,5.0,3.0,5.0,1.0,10.0,9.0,1.516,1.5,1.935,0.436,302.0,0.589,0.205,0.056,0.109,0.04,28.0,1,7,0.857,2.429,2.0,2.0,2.0,2.0,5.0,3.0,0.735,0.0,1.134,0.467,1
3,4,16,50,112,0.607,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,12.5,12.0,11.5,13.0,10.0,16.0,6.0,1.75,1.0,2.517,0.201,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,13.5,20.5,12.0,22.0,10.0,4.0,4.0,4.761,0.28,11.0,11.0,7.5,14.5,6.0,16.0,10.0,4.0,4.0,4.761,0.433,0,0,0,0,0,0,3.125,3.0,2.75,4.0,2.0,4.0,2.0,0.656,1.0,0.806,0.258,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4.25,4.0,3.75,5.25,2.0,6.0,4.0,1.062,1.0,1.342,0.316,2.75,3.0,1.75,3.25,1.0,5.0,4.0,1.062,1.0,1.342,0.488,0,14,12,0,4,12,2,0,0,4,0,2,0,0.28,0.24,0.6,0.24,0.04,0.48,0.4,0.12,5.44,5.0,5.0,7.0,1.0,10.0,9.0,1.693,1.0,2.233,0.41,272.0,0.588,0.169,0.022,0.191,0.029,21.0,8,4,0.0,3.5,3.0,3.0,3.5,3.0,5.0,2.0,0.75,0.0,1.0,0.286,1
3,6,18,78,156,0.417,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,13.0,12.5,12.0,13.75,11.0,16.0,5.0,1.333,1.0,1.789,0.138,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,10.833,11.5,10.25,12.75,6.0,13.0,7.0,1.889,1.5,2.639,0.244,15.167,14.5,13.25,15.75,13.0,20.0,7.0,1.889,1.5,2.639,0.174,0,6,0,0,0,0,4.333,4.0,4.0,5.0,3.0,6.0,3.0,0.704,1.0,0.84,0.194,8.667,9.0,8.0,9.0,8.0,9.0,1.0,0.444,0.0,0.485,0.056,3.611,3.5,3.0,4.0,1.0,7.0,6.0,1.056,0.5,1.42,0.393,5.056,5.0,5.0,6.0,2.0,7.0,5.0,0.852,1.0,1.259,0.249,6,18,9,0,11,14,8,4,1,6,1,0,0,0.308,0.115,0.564,0.179,0.103,0.474,0.397,0.128,4.833,4.0,3.0,6.0,1.0,15.0,14.0,2.111,2.0,2.728,0.564,377.0,0.586,0.122,0.053,0.17,0.069,25.0,6,4,0.5,2.75,3.0,2.75,3.0,2.0,3.0,1.0,0.375,0.0,0.5,0.182,1
3,4,16,69,128,0.469,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,17.25,16.5,15.75,18.0,15.0,21.0,6.0,1.875,1.0,2.63,0.152,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,14.5,15.5,13.0,17.0,4.0,1.0,1.0,1.633,0.109,17.0,17.0,16.5,17.5,15.0,19.0,4.0,1.0,1.0,1.633,0.096,4,0,0,0,0,0,4.312,4.0,4.0,4.25,3.0,6.0,3.0,0.719,0.0,0.946,0.219,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.75,3.5,2.75,5.0,2.0,6.0,4.0,1.25,1.5,1.483,0.396,4.25,4.5,3.0,5.25,2.0,6.0,4.0,1.25,1.5,1.483,0.349,0,16,10,0,8,13,13,0,2,6,0,0,1,0.232,0.145,0.493,0.188,0.188,0.406,0.478,0.116,4.754,5.0,3.0,6.0,1.0,11.0,10.0,1.822,2.0,2.348,0.494,328.0,0.61,0.177,0.04,0.128,0.046,17.0,4,12,0.083,3.25,3.0,3.0,3.0,2.0,5.0,3.0,0.583,0.0,0.866,0.266,1
3,4,12,50,108,0.444,3.0,3.0,3.0,3.0,3,3,0,0.0,0.0,0.0,0.0,12.5,12.5,12.0,13.0,12.0,13.0,1.0,0.5,0.5,0.577,0.046,27.0,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,10.75,13.25,10.0,14.0,4.0,1.5,1.5,1.826,0.152,15.0,15.0,13.75,16.25,13.0,17.0,4.0,1.5,1.5,1.826,0.122,0,0,0,0,0,0,4.167,4.0,3.75,5.0,3.0,5.0,2.0,0.694,1.0,0.835,0.2,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,5.0,2.0,6.0,4.0,1.0,1.0,1.348,0.337,5.0,5.0,4.0,6.0,3.0,7.0,4.0,1.0,1.0,1.348,0.27,0,13,9,1,4,10,4,1,0,8,0,0,0,0.26,0.18,0.54,0.2,0.08,0.54,0.26,0.18,5.44,6.0,3.0,7.0,1.0,10.0,9.0,2.267,2.0,2.786,0.512,272.0,0.603,0.11,0.04,0.173,0.074,16.0,4,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1
3,4,16,68,144,0.41,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,17.0,17.0,16.75,17.25,16.0,18.0,2.0,0.5,0.5,0.816,0.048,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,14.75,14.5,13.5,15.75,12.0,18.0,6.0,1.75,1.5,2.5,0.169,21.25,21.5,20.25,22.5,18.0,24.0,6.0,1.75,1.5,2.5,0.118,3,0,0,0,0,0,4.25,4.0,3.75,5.0,3.0,6.0,3.0,0.812,1.0,1.0,0.235,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,3.688,3.5,3.0,4.0,2.0,6.0,4.0,0.812,0.5,1.014,0.275,5.312,5.5,5.0,6.0,3.0,7.0,4.0,0.812,0.5,1.014,0.191,1,18,11,3,2,13,2,6,2,8,1,1,0,0.279,0.162,0.515,0.191,0.029,0.5,0.324,0.162,5.368,5.5,3.0,7.0,1.0,11.0,10.0,2.338,1.5,2.865,0.534,365.0,0.605,0.115,0.052,0.173,0.055,17.0,5,3,0.333,2.667,3.0,2.5,3.0,2.0,3.0,1.0,0.444,0.0,0.577,0.217,1
3,5,20,79,140,0.514,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,15.8,16.0,15.0,17.0,14.0,17.0,3.0,1.04,1.0,1.304,0.083,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,14.4,14.0,13.0,15.0,13.0,17.0,4.0,1.28,1.0,1.673,0.116,13.6,14.0,13.0,15.0,11.0,15.0,4.0,1.28,1.0,1.673,0.123,0,0,0,0,0,0,3.95,4.0,3.0,4.25,3.0,5.0,2.0,0.57,1.0,0.759,0.192,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.6,4.0,3.0,4.0,2.0,5.0,3.0,0.64,1.0,0.754,0.209,3.4,3.0,3.0,4.0,2.0,5.0,3.0,0.64,1.0,0.754,0.222,0,13,7,0,14,17,12,1,2,11,0,1,1,0.165,0.089,0.43,0.215,0.152,0.506,0.405,0.089,4.266,4.0,2.5,6.0,1.0,10.0,9.0,1.866,2.0,2.319,0.544,337.0,0.585,0.154,0.039,0.181,0.042,27.0,4,6,0.5,2.5,2.5,2.0,3.0,2.0,3.0,1.0,0.5,0.5,0.548,0.219,1
2,2,20,106,208,0.471,10.0,10.0,10.0,10.0,10,10,0,0.0,0.0,0.0,0.0,53.0,53.0,52.0,54.0,51.0,55.0,4.0,2.0,2.0,2.828,0.053,104.0,104.0,104.0,104.0,104.0,104.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,48.5,49.5,48.0,50.0,2.0,1.0,1.0,1.414,0.029,55.0,55.0,54.5,55.5,54.0,56.0,2.0,1.0,1.0,1.414,0.026,0,0,0,0,0,0,5.3,5.0,4.75,6.0,4.0,7.0,3.0,0.86,1.0,1.031,0.195,10.4,10.0,10.0,11.0,10.0,11.0,1.0,0.48,0.0,0.503,0.048,4.9,5.0,4.0,6.0,2.0,7.0,5.0,1.22,1.0,1.483,0.303,5.5,5.0,4.75,7.0,3.0,9.0,6.0,1.25,1.0,1.539,0.28,0,26,18,2,11,23,12,2,1,7,1,3,0,0.245,0.17,0.538,0.217,0.113,0.33,0.472,0.189,4.906,5.0,3.0,6.75,1.0,13.0,12.0,2.047,2.0,2.573,0.524,520.0,0.6,0.183,0.042,0.135,0.04,38.0,10,9,0.778,2.444,2.0,2.0,3.0,2.0,4.0,2.0,0.593,0.0,0.726,0.297,1
3,4,20,91,176,0.409,5.0,5.0,5.0,5.0,5,5,0,0.0,0.0,0.0,0.0,22.75,22.5,22.0,23.25,22.0,24.0,2.0,0.75,0.5,0.957,0.042,44.0,44.0,44.0,44.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,18.0,18.5,17.25,19.25,15.0,20.0,5.0,1.5,1.0,2.16,0.12,26.0,25.5,24.75,26.75,24.0,29.0,5.0,1.5,1.0,2.16,0.083,0,0,0,0,0,0,4.55,5.0,3.75,6.0,2.0,6.0,4.0,1.34,1.0,1.572,0.345,8.8,10.0,10.0,10.0,4.0,10.0,6.0,1.92,0.0,2.462,0.28,3.6,4.0,2.75,4.25,1.0,6.0,5.0,1.08,1.0,1.314,0.365,5.2,6.0,4.75,6.0,2.0,9.0,7.0,1.48,1.0,1.936,0.372,5,29,11,0,5,18,11,2,0,9,0,1,0,0.374,0.121,0.549,0.198,0.121,0.571,0.308,0.121,4.868,5.0,3.0,6.0,1.0,11.0,10.0,1.934,2.0,2.477,0.509,443.0,0.603,0.104,0.027,0.203,0.063,33.0,9,8,0.625,2.375,2.0,2.0,3.0,2.0,3.0,1.0,0.469,0.0,0.518,0.218,1
2,2,8,35,72,0.5,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,17.5,17.5,17.25,17.75,17.0,18.0,1.0,0.5,0.5,0.707,0.04,36.0,36.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,4.375,4.0,4.0,5.0,4.0,5.0,1.0,0.469,0.0,0.518,0.118,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,4.0,6.0,1.0,6.0,5.0,1.25,1.0,1.69,0.376,4.5,4.5,3.0,5.0,3.0,8.0,5.0,1.25,1.0,1.69,0.376,2,15,7,0,2,3,0,1,0,5,0,0,0,0.486,0.2,0.743,0.086,0.0,0.486,0.314,0.171,5.029,5.0,3.0,6.0,1.0,11.0,10.0,2.039,2.0,2.76,0.549,176.0,0.591,0.131,0.034,0.193,0.051,14.0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,6,24,97,203,0.498,4.0,4.0,4.0,4.0,4,4,0,0.0,0.0,0.0,0.0,16.167,16.0,16.0,16.75,12.0,20.0,8.0,1.556,0.5,2.563,0.159,33.833,34.0,34.0,34.0,33.0,34.0,1.0,0.278,0.0,0.408,0.012,16.833,17.5,14.75,18.75,12.0,21.0,9.0,2.556,2.5,3.312,0.197,17.0,16.5,15.25,19.25,13.0,21.0,8.0,2.333,2.5,3.033,0.178,6,0,0,0,0,0,4.042,4.0,3.0,5.0,2.0,6.0,4.0,0.802,1.0,0.999,0.247,8.458,9.0,7.75,9.0,7.0,9.0,2.0,0.767,0.0,0.884,0.104,4.208,4.0,3.0,5.0,2.0,7.0,5.0,1.16,1.0,1.414,0.336,4.25,4.5,3.0,5.25,2.0,7.0,5.0,1.417,1.5,1.622,0.382,2,19,16,2,13,23,7,8,0,7,0,0,0,0.216,0.165,0.536,0.237,0.072,0.34,0.495,0.124,5.196,5.0,3.0,7.0,1.0,13.0,12.0,2.156,2.0,2.718,0.523,504.0,0.597,0.175,0.046,0.151,0.032,29.0,6,7,0.857,2.286,2.0,2.0,2.5,2.0,3.0,1.0,0.408,0.0,0.488,0.213,1
